date,total_hours,sessions,avg_session_min,unique_channels,unique_games,lol_hours,esports_hours,is_active,rolling_7d,rolling_30d,trend_signal,is_binge,lol_share_day,cumulative_hours,year,month
2020-04-06,0.3503,13.0,1.6153846153846154,6.0,4.0,0.2501,0.2501,True,12.185,28.238,1.849,False,0.714,273.672,2020,4
2020-04-07,1.6000999999999999,11.0,8.727272727272727,5.0,2.0,0.0,1.1834,True,11.535,29.654,1.667,False,0.0,275.272,2020,4
2020-04-08,0.1501,3.0,3.0,3.0,2.0,0.0,0.1334,True,9.868,29.805,1.419,False,0.0,275.422,2020,4
2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.135,29.805,1.314,False,,275.422,2020,4
2020-04-10,0.9335,9.0,6.222222222222222,6.0,4.0,0.5334,0.9168,True,3.568,30.738,0.497,False,0.571,276.355,2020,4
2020-04-11,1.0503,21.0,3.0,12.0,4.0,0.5668,0.9336,True,4.484,31.788,0.605,False,0.54,277.406,2020,4
2020-04-12,3.0001,15.0,12.0,4.0,3.0,2.5501,3.0001,True,7.084,33.072,0.918,True,0.85,280.406,2020,4
2020-04-13,0.3668,9.0,2.4444444444444446,7.0,3.0,0.15,0.2834,True,7.101,32.422,0.939,False,0.409,280.773,2020,4
2020-04-14,1.0668,23.0,2.782608695652174,11.0,4.0,0.15000000000000002,0.7667,True,6.568,32.905,0.855,False,0.141,281.839,2020,4
2020-04-15,1.4668999999999999,17.0,5.176470588235294,10.0,4.0,0.7168000000000001,1.0669000000000002,True,7.884,33.355,1.013,False,0.489,283.306,2020,4
2020-04-16,1.8502,18.0,6.166666666666667,4.0,3.0,1.8001,1.8168000000000002,True,9.735,34.972,1.193,False,0.973,285.157,2020,4
2020-04-17,0.8667,12.0,4.333333333333333,9.0,3.0,0.4833,0.8333,True,9.668,35.655,1.162,False,0.558,286.023,2020,4
2020-04-18,3.7834,24.0,9.458333333333334,6.0,4.0,3.6666,3.7166,True,12.401,38.505,1.38,True,0.969,289.807,2020,4
2020-04-19,3.5336,28.0,7.571428571428571,9.0,6.0,3.0669,3.3335999999999992,True,12.934,41.555,1.334,True,0.868,293.34,2020,4
2020-04-20,2.1832000000000003,11.0,11.909090909090908,6.0,4.0,1.0832000000000002,1.8166000000000002,True,14.751,43.221,1.463,False,0.496,295.523,2020,4
2020-04-21,2.217,21.0,6.333333333333333,9.0,5.0,1.5334,2.1168,True,15.901,44.655,1.526,False,0.692,297.74,2020,4
2020-04-22,4.1501,8.0,31.125,4.0,3.0,3.4,4.1334,True,18.584,48.305,1.649,True,0.819,301.891,2020,4
2020-04-23,1.8837,26.0,4.346153846153846,15.0,6.0,0.8001,0.8168,True,18.618,48.988,1.629,False,0.425,303.774,2020,4
2020-04-24,2.2,7.0,18.857142857142858,4.0,3.0,1.6500000000000001,2.1500000000000004,True,19.951,50.472,1.694,False,0.75,305.974,2020,4
2020-04-25,2.8502,18.0,9.5,6.0,2.0,2.3000000000000007,2.3000000000000007,True,19.018,52.071,1.565,False,0.807,308.824,2020,4
2020-04-26,3.0836,23.0,8.043478260869565,13.0,6.0,1.9168,1.9334999999999998,True,18.568,53.805,1.479,True,0.622,311.908,2020,4
2020-04-27,4.4836,35.0,7.685714285714286,16.0,2.0,4.033399999999999,4.033399999999999,True,20.868,57.705,1.55,True,0.9,316.392,2020,4
2020-04-28,1.7670000000000001,21.0,5.0476190476190474,10.0,3.0,1.4169000000000003,1.4169000000000003,True,20.418,58.939,1.485,False,0.802,318.159,2020,4
2020-04-29,0.3501,12.0,1.75,7.0,3.0,0.0668,0.0668,True,16.618,57.022,1.249,False,0.191,318.509,2020,4
2020-04-30,0.0501,3.0,1.0,2.0,2.0,0.0334,0.0501,True,14.785,54.822,1.156,False,0.667,318.559,2020,4
2020-05-01,0.8170000000000001,16.0,3.0625,9.0,4.0,0.4167,0.4334,True,13.402,53.822,1.067,False,0.51,319.376,2020,5
2020-05-02,1.5836000000000001,25.0,3.8,9.0,7.0,0.8834000000000001,1.0334,True,12.135,54.672,0.951,False,0.558,320.959,2020,5
2020-05-03,0.3168,12.0,1.5833333333333333,10.0,4.0,0.1666,0.1666,True,9.368,48.488,0.828,False,0.526,321.276,2020,5
2020-05-04,0.5334,6.0,5.333333333333333,3.0,1.0,0.5334000000000001,0.5334000000000001,True,5.418,48.888,0.475,False,1.0,321.81,2020,5
2020-05-05,2.8167999999999997,16.0,10.5625,5.0,4.0,2.0666,2.0833,True,6.468,51.305,0.54,False,0.734,324.626,2020,5
2020-05-06,1.9168,15.0,7.666666666666667,7.0,3.0,0.2667,0.8001,True,8.035,52.872,0.651,False,0.139,326.543,2020,5
2020-05-07,2.9503000000000004,26.0,6.8076923076923075,9.0,3.0,1.1167,1.1167,True,10.935,54.222,0.864,False,0.379,329.494,2020,5
2020-05-08,1.5333,9.0,10.222222222222221,6.0,2.0,1.4,1.4,True,11.651,55.605,0.898,False,0.913,331.027,2020,5
2020-05-09,1.9502,15.0,7.8,8.0,6.0,1.8167,1.8334000000000001,True,12.018,57.555,0.895,False,0.932,332.977,2020,5
2020-05-10,2.1167,25.0,5.08,10.0,4.0,1.9500000000000002,1.9833,True,13.818,58.738,1.008,False,0.921,335.094,2020,5
2020-05-11,1.0002,14.0,4.285714285714286,6.0,5.0,0.05,0.5,True,14.284,58.688,1.043,False,0.05,336.094,2020,5
2020-05-12,2.8335,21.0,8.095238095238095,6.0,3.0,1.3668,1.4001000000000001,True,14.301,58.522,1.047,False,0.482,338.927,2020,5
2020-05-13,0.6834,8.0,5.125,2.0,2.0,0.2167,0.2167,True,13.068,58.838,0.952,False,0.317,339.611,2020,5
2020-05-14,0.7001,10.0,4.2,6.0,4.0,0.2333,0.6167,True,10.817,58.472,0.793,False,0.333,340.311,2020,5
2020-05-15,1.9166,16.0,7.1875,6.0,4.0,0.9332000000000001,1.8665999999999998,True,11.201,58.921,0.815,False,0.487,342.228,2020,5
2020-05-16,0.4834,9.0,3.2222222222222223,4.0,3.0,0.3833,0.3833,True,9.734,57.554,0.725,False,0.793,342.711,2020,5
2020-05-17,1.75,11.0,9.545454545454545,2.0,2.0,0.6333000000000001,0.6333000000000001,True,9.367,58.438,0.687,False,0.362,344.461,2020,5
2020-05-18,1.4501,17.0,5.117647058823529,6.0,4.0,1.0335,1.3000999999999998,True,9.817,56.104,0.75,False,0.713,345.911,2020,5
2020-05-19,0.0668,4.0,1.0,4.0,2.0,0.0334,0.0334,True,7.05,52.638,0.574,False,0.5,345.978,2020,5
2020-05-20,0.967,21.0,2.761904761904762,8.0,3.0,0.4002,0.7836,True,7.334,51.421,0.611,False,0.414,346.945,2020,5
2020-05-21,1.7336,13.0,8.0,6.0,3.0,0.5335,1.0003,True,8.368,50.938,0.704,False,0.308,348.678,2020,5
2020-05-22,1.5167,16.0,5.6875,7.0,3.0,1.3666,1.3666,True,7.968,48.305,0.707,False,0.901,350.195,2020,5
2020-05-23,2.9335,26.0,6.769230769230769,8.0,6.0,0.5667,2.683500000000001,True,10.418,49.354,0.905,False,0.193,353.129,2020,5
2020-05-24,1.1834,14.0,5.071428571428571,6.0,6.0,0.0334,0.8834000000000001,True,9.851,48.338,0.873,False,0.028,354.312,2020,5
2020-05-25,2.35,22.0,6.409090909090909,7.0,5.0,0.0834,0.2667,True,10.751,47.838,0.963,False,0.035,356.662,2020,5
2020-05-26,0.8001,4.0,12.0,3.0,3.0,0.4667,0.4834,True,11.484,45.554,1.08,False,0.583,357.462,2020,5
2020-05-27,1.3001,15.0,5.2,6.0,4.0,0.18339999999999998,0.18339999999999998,True,11.817,42.371,1.195,False,0.141,358.762,2020,5
2020-05-28,3.3668,27.0,7.481481481481482,8.0,2.0,2.6667000000000005,2.6667000000000005,True,13.451,43.97,1.311,True,0.792,362.129,2020,5
2020-05-29,0.9502,16.0,3.5625,8.0,3.0,0.6335000000000001,0.6335000000000001,True,12.884,44.57,1.239,False,0.667,363.079,2020,5
2020-05-30,3.7168,27.0,8.25925925925926,10.0,7.0,3.1834000000000002,3.1834000000000002,True,13.667,48.237,1.214,True,0.856,366.796,2020,5
2020-05-31,2.2169,19.0,7.0,8.0,4.0,1.3667000000000002,1.3667000000000002,True,14.701,49.637,1.269,False,0.616,369.013,2020,5
2020-06-01,4.1169,45.0,5.488888888888889,15.0,6.0,1.5667999999999997,1.5667999999999997,True,16.468,52.17,1.353,True,0.381,373.13,2020,6
2020-06-02,1.0834000000000001,8.0,8.125,5.0,3.0,0.8500000000000001,0.8500000000000001,True,16.751,52.937,1.356,False,0.785,374.213,2020,6
2020-06-03,2.1501,13.0,9.923076923076923,5.0,5.0,1.4167,1.8501,True,17.601,54.554,1.383,False,0.659,376.363,2020,6
2020-06-04,2.1503,27.0,4.777777777777778,11.0,3.0,0.7168,1.6835000000000002,True,16.385,53.887,1.303,False,0.333,378.514,2020,6
2020-06-05,0.5168,8.0,3.875,6.0,4.0,0.33340000000000003,0.3834,True,15.951,52.487,1.302,False,0.645,379.03,2020,6
2020-06-06,0.8501,11.0,4.636363636363637,6.0,3.0,0.7001,0.8334,True,13.085,50.387,1.113,False,0.824,379.881,2020,6
2020-06-07,0.9002,16.0,3.375,12.0,5.0,0.4501,0.8334000000000001,True,11.768,49.754,1.014,False,0.5,380.781,2020,6
2020-06-08,1.3002,12.0,6.5,6.0,2.0,0.8002,0.8002,True,8.951,49.104,0.781,False,0.615,382.081,2020,6
2020-06-09,0.2667,6.0,2.6666666666666665,4.0,2.0,0.0,0.0,True,8.134,47.254,0.738,False,0.0,382.348,2020,6
2020-06-10,0.7334,9.0,4.888888888888889,4.0,3.0,0.4501,0.4501,True,6.718,46.987,0.613,False,0.614,383.081,2020,6
2020-06-11,0.85,5.0,10.2,2.0,1.0,0.85,0.85,True,5.417,45.004,0.516,False,1.0,383.931,2020,6
2020-06-12,2.4501,13.0,11.307692307692308,5.0,3.0,2.3667000000000002,2.3667000000000002,True,7.351,46.77,0.674,False,0.966,386.381,2020,6
2020-06-13,0.8167,7.0,7.0,1.0,1.0,0.8167000000000001,0.8167000000000001,True,7.317,46.887,0.669,False,1.0,387.198,2020,6
2020-06-14,1.5,10.0,9.0,2.0,2.0,1.4832999999999998,1.4832999999999998,True,7.917,46.47,0.73,False,0.989,388.698,2020,6
2020-06-15,0.06670000000000001,3.0,1.3333333333333333,2.0,2.0,0.0,0.0,True,6.684,46.054,0.622,False,0.0,388.765,2020,6
2020-06-16,1.8501,11.0,10.090909090909092,6.0,5.0,1.6500000000000001,1.6667000000000003,True,8.267,46.154,0.768,False,0.892,390.615,2020,6
2020-06-17,1.5333,6.0,15.333333333333334,2.0,1.0,1.5332999999999999,1.5332999999999999,True,9.067,46.237,0.84,False,1.0,392.148,2020,6
2020-06-18,2.4336,15.0,9.733333333333333,5.0,3.0,0.0,0.3,True,10.651,48.604,0.939,False,0.0,394.582,2020,6
2020-06-19,3.8167999999999997,32.0,7.15625,7.0,5.0,2.1500999999999997,3.6168,True,12.017,51.454,1.001,True,0.563,398.398,2020,6
2020-06-20,3.7832,25.0,9.08,6.0,3.0,2.4166000000000003,3.783200000000001,True,14.984,53.503,1.2,True,0.639,402.182,2020,6
2020-06-21,3.1001999999999996,27.0,6.888888888888889,10.0,5.0,2.0334000000000003,2.6835000000000004,True,16.584,55.087,1.29,True,0.656,405.282,2020,6
2020-06-22,3.7331,26.0,8.615384615384615,8.0,6.0,2.6999,2.7166,True,20.25,55.886,1.553,True,0.723,409.015,2020,6
2020-06-23,0.9001,15.0,3.6,7.0,4.0,0.75,0.75,True,19.3,55.603,1.488,False,0.833,409.915,2020,6
2020-06-24,2.767,30.0,5.533333333333333,9.0,6.0,1.0334,1.0835000000000001,True,20.534,56.02,1.571,False,0.373,412.682,2020,6
2020-06-25,0.36669999999999997,4.0,5.5,1.0,1.0,0.3667,0.3667,True,18.467,55.586,1.424,False,1.0,413.049,2020,6
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.65,54.286,1.157,False,,413.049,2020,6
2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.867,50.92,0.915,False,,413.049,2020,6
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.767,49.969,0.666,False,,413.049,2020,6
2020-06-29,0.0167,1.0,1.0,1.0,1.0,0.0,0.0,True,4.051,46.269,0.375,False,0.0,413.065,2020,6
2020-06-30,1.1333,5.0,13.6,1.0,1.0,1.1333,1.1333,True,4.284,45.186,0.406,False,1.0,414.199,2020,6
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.517,41.069,0.158,False,,414.199,2020,7
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.15,39.985,0.123,False,,414.199,2020,7
2020-07-03,0.0334,2.0,1.0,1.0,1.0,0.0,0.0,True,1.183,37.869,0.134,False,0.0,414.232,2020,7
2020-07-04,0.4334,7.0,3.7142857142857144,3.0,2.0,0.33340000000000003,0.33340000000000003,True,1.617,36.152,0.192,False,0.769,414.665,2020,7
2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.617,35.635,0.194,False,,414.665,2020,7
2020-07-06,0.1501,6.0,1.5,3.0,2.0,0.1001,0.1001,True,1.75,34.935,0.215,False,0.667,414.816,2020,7
2020-07-07,0.3668,7.0,3.142857142857143,3.0,3.0,0.31670000000000004,0.31670000000000004,True,0.984,34.402,0.123,False,0.863,415.182,2020,7
2020-07-08,0.0167,1.0,1.0,1.0,1.0,0.0167,0.0167,True,1.0,33.118,0.129,False,1.0,415.199,2020,7
2020-07-09,0.05,1.0,3.0,1.0,1.0,0.0,0.05,True,1.05,32.901,0.137,False,0.0,415.249,2020,7
2020-07-10,0.7001,12.0,3.5,7.0,4.0,0.41669999999999996,0.6334,True,1.717,32.868,0.224,False,0.595,415.949,2020,7
2020-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.284,32.018,0.172,False,,415.949,2020,7
2020-07-12,0.2501,4.0,3.75,2.0,2.0,0.2167,0.2167,True,1.534,29.818,0.22,False,0.866,416.199,2020,7
2020-07-13,0.06670000000000001,3.0,1.3333333333333333,2.0,2.0,0.0333,0.0333,True,1.45,29.068,0.214,False,0.499,416.266,2020,7
2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.084,27.568,0.169,False,,416.266,2020,7
2020-07-15,0.08330000000000001,2.0,2.5,2.0,2.0,0.0,0.0,True,1.15,27.585,0.179,False,0.0,416.349,2020,7
2020-07-16,0.1167,1.0,7.0,1.0,1.0,0.1167,0.1167,True,1.217,25.851,0.202,False,1.0,416.466,2020,7
2020-07-17,2.8165999999999998,14.0,12.071428571428571,2.0,1.0,2.8165999999999998,2.8165999999999998,True,3.333,27.135,0.526,False,1.0,419.283,2020,7
2020-07-18,0.6167,3.0,12.333333333333334,1.0,1.0,0.6167,0.6167,True,3.95,25.318,0.669,False,1.0,419.899,2020,7
2020-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.7,21.501,0.738,False,,419.899,2020,7
2020-07-20,0.35009999999999997,3.0,7.0,2.0,2.0,0.18339999999999998,0.35009999999999997,True,3.983,18.068,0.945,False,0.524,420.249,2020,7
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.983,14.968,1.14,False,,420.249,2020,7
2020-07-22,0.5333,8.0,4.0,4.0,3.0,0.36660000000000004,0.36660000000000004,True,4.433,11.768,1.614,False,0.687,420.783,2020,7
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.317,10.868,1.702,False,,420.783,2020,7
2020-07-24,1.5667,13.0,7.230769230769231,7.0,4.0,1.2333,1.55,True,3.067,9.667,1.36,False,0.787,422.349,2020,7
2020-07-25,0.2334,2.0,7.0,1.0,1.0,0.0,0.2334,True,2.684,9.534,1.207,False,0.0,422.583,2020,7
2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.684,9.534,1.207,False,,422.583,2020,7
2020-07-27,0.2333,3.0,4.666666666666667,2.0,2.0,0.21660000000000001,0.2333,True,2.567,9.767,1.126,False,0.928,422.816,2020,7
2020-07-28,0.5001,8.0,3.75,5.0,2.0,0.4834,0.4834,True,3.067,10.268,1.28,False,0.967,423.316,2020,7
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.534,10.251,1.059,False,,423.316,2020,7
2020-07-30,0.41669999999999996,3.0,8.333333333333334,2.0,2.0,0.0,0.1667,True,2.95,9.534,1.326,False,0.0,423.733,2020,7
2020-07-31,0.0334,2.0,1.0,1.0,1.0,0.0334,0.0334,True,1.417,9.568,0.635,False,1.0,423.766,2020,7
2020-08-01,0.2,2.0,6.0,2.0,2.0,0.0,0.0833,True,1.384,9.768,0.607,False,0.0,423.966,2020,8
2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.384,9.734,0.609,False,,423.966,2020,8
2020-08-03,0.06670000000000001,3.0,1.3333333333333333,2.0,2.0,0.05,0.05,True,1.217,9.367,0.557,False,0.75,424.033,2020,8
2020-08-04,0.1833,1.0,11.0,1.0,1.0,0.1833,0.1833,True,0.9,9.551,0.404,False,1.0,424.216,2020,8
2020-08-05,1.0836000000000001,11.0,5.909090909090909,4.0,3.0,0.38339999999999996,1.0502,True,1.984,10.484,0.811,False,0.354,425.3,2020,8
2020-08-06,0.13340000000000002,4.0,2.0,3.0,2.0,0.06670000000000001,0.06670000000000001,True,1.7,10.251,0.711,False,0.5,425.433,2020,8
2020-08-07,0.1167,3.0,2.3333333333333335,2.0,2.0,0.0833,0.1167,True,1.784,10.351,0.739,False,0.714,425.55,2020,8
2020-08-08,0.9669,8.0,7.25,5.0,5.0,0.6001,0.6335000000000001,True,2.551,11.268,0.97,False,0.621,426.517,2020,8
2020-08-09,0.9334,9.0,6.222222222222222,3.0,3.0,0.7,0.7167,True,3.484,11.501,1.298,False,0.75,427.45,2020,8
2020-08-10,0.15,4.0,2.25,3.0,2.0,0.1167,0.1167,True,3.567,11.651,1.312,False,0.778,427.6,2020,8
2020-08-11,1.3834,15.0,5.533333333333333,8.0,4.0,0.6499,1.3500000000000003,True,4.767,12.784,1.598,False,0.47,428.984,2020,8
2020-08-12,0.6834,12.0,3.4166666666666665,7.0,3.0,0.05,0.5001,True,4.367,13.401,1.397,False,0.073,429.667,2020,8
2020-08-13,0.9168,8.0,6.875,3.0,3.0,0.8834000000000001,0.8834000000000001,True,5.151,14.318,1.542,False,0.964,430.584,2020,8
2020-08-14,1.6667,9.0,11.11111111111111,3.0,2.0,1.6333000000000004,1.6666999999999998,True,6.701,15.901,1.806,False,0.98,432.251,2020,8
2020-08-15,2.1334,10.0,12.8,4.0,2.0,1.4001,2.1334,True,7.867,17.918,1.882,False,0.656,434.384,2020,8
2020-08-16,1.8835,19.0,5.947368421052632,8.0,5.0,1.7833999999999997,1.8335000000000001,True,8.817,16.985,2.225,False,0.947,436.267,2020,8
2020-08-17,0.2834,3.0,5.666666666666667,3.0,3.0,0.25,0.25,True,8.951,16.652,2.304,False,0.882,436.551,2020,8
2020-08-18,1.3169,15.0,5.266666666666667,8.0,5.0,1.0168,1.0501,True,8.884,17.968,2.119,False,0.772,437.868,2020,8
2020-08-19,0.8003,20.0,2.4,8.0,6.0,0.1334,0.2001,True,9.001,18.419,2.094,False,0.167,438.668,2020,8
2020-08-20,1.2834,13.0,5.923076923076923,6.0,4.0,0.9334000000000001,1.2667000000000002,True,9.368,19.702,2.038,False,0.727,439.951,2020,8
2020-08-21,0.06670000000000001,2.0,2.0,1.0,1.0,0.0,0.06670000000000001,True,7.768,19.236,1.731,False,0.0,440.018,2020,8
2020-08-22,0.6,1.0,36.0,1.0,1.0,0.6,0.6,True,6.234,19.836,1.347,False,1.0,440.618,2020,8
2020-08-23,1.6667999999999998,8.0,12.5,5.0,2.0,1.6000999999999996,1.6000999999999996,True,6.018,19.936,1.294,False,0.96,442.285,2020,8
2020-08-24,0.5836,14.0,2.5,7.0,4.0,0.2667,0.2667,True,6.318,20.286,1.335,False,0.457,442.869,2020,8
2020-08-25,1.2834,7.0,11.0,5.0,4.0,1.2167,1.25,True,6.284,21.569,1.249,False,0.948,444.152,2020,8
2020-08-26,3.3168,20.0,9.95,8.0,5.0,2.6667,3.1501,True,8.801,24.653,1.53,True,0.804,447.469,2020,8
2020-08-27,2.0168,15.0,8.066666666666666,4.0,2.0,1.9334,2.0168000000000004,True,9.534,26.169,1.561,False,0.959,449.486,2020,8
2020-08-28,2.1171,28.0,4.535714285714286,14.0,7.0,1.6502000000000001,1.7669,True,11.585,28.286,1.755,False,0.779,451.603,2020,8
2020-08-29,0.3334,3.0,6.666666666666667,1.0,1.0,0.3334,0.3334,True,11.318,28.203,1.72,False,1.0,451.936,2020,8
2020-08-30,2.3333,12.0,11.666666666666666,3.0,1.0,2.3333,2.3333,True,11.984,30.503,1.684,False,1.0,454.269,2020,8
2020-08-31,0.5835,8.0,4.375,6.0,3.0,0.5166999999999999,0.5166999999999999,True,11.984,30.887,1.663,False,0.886,454.853,2020,8
2020-09-01,3.4171,32.0,6.40625,14.0,6.0,1.7502000000000002,2.5336000000000007,True,14.118,34.304,1.764,True,0.512,458.27,2020,9
2020-09-02,0.2835,11.0,1.5454545454545454,9.0,4.0,0.0334,0.19999999999999998,True,11.085,34.52,1.376,False,0.118,458.553,2020,9
2020-09-03,0.5501,3.0,11.0,2.0,1.0,0.5501,0.5501,True,9.618,34.887,1.182,False,1.0,459.104,2020,9
2020-09-04,1.1003,15.0,4.4,8.0,5.0,0.1834,0.2668,True,8.601,34.904,1.056,False,0.167,460.204,2020,9
2020-09-05,4.1000000000000005,23.0,10.695652173913043,6.0,3.0,3.799899999999999,3.8499000000000003,True,12.368,38.871,1.364,True,0.927,464.304,2020,9
2020-09-06,3.1670000000000003,18.0,10.555555555555555,10.0,3.0,2.9335000000000004,3.0668000000000006,True,13.202,41.921,1.35,True,0.926,467.471,2020,9
2020-09-07,0.21669999999999998,3.0,4.333333333333333,2.0,2.0,0.19999999999999998,0.19999999999999998,True,12.835,41.171,1.336,False,0.923,467.688,2020,9
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.418,40.237,1.003,False,,467.688,2020,9
2020-09-09,0.7168,13.0,3.3076923076923075,8.0,5.0,0.1667,0.6167,True,9.851,40.804,1.035,False,0.233,468.404,2020,9
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.301,39.421,1.011,False,,468.404,2020,9
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.201,38.737,0.907,False,,468.404,2020,9
2020-09-12,0.0501,3.0,1.0,2.0,1.0,0.0,0.0,True,4.151,37.871,0.47,False,0.0,468.454,2020,9
2020-09-13,0.0167,1.0,1.0,1.0,1.0,0.0,0.0,True,1.0,36.221,0.118,False,0.0,468.471,2020,9
2020-09-14,0.2502,9.0,1.6666666666666667,7.0,6.0,0.1834,0.1834,True,1.034,34.337,0.129,False,0.733,468.721,2020,9
2020-09-15,0.3169,11.0,1.7272727272727273,5.0,4.0,0.0334,0.0334,True,1.351,32.771,0.177,False,0.105,469.038,2020,9
2020-09-16,0.0167,1.0,1.0,1.0,1.0,0.0,0.0,True,0.651,32.504,0.086,False,0.0,469.055,2020,9
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.651,31.187,0.089,False,,469.055,2020,9
2020-09-18,1.0834,8.0,8.125,2.0,2.0,0.7167000000000001,0.7167000000000001,True,1.734,31.47,0.236,False,0.662,470.138,2020,9
2020-09-19,0.8001,11.0,4.363636363636363,5.0,2.0,0.8001000000000001,0.8001000000000001,True,2.484,30.987,0.344,False,1.0,470.938,2020,9
2020-09-20,1.3337999999999999,23.0,3.4782608695652173,14.0,7.0,0.8001,0.8168000000000001,True,3.801,32.254,0.505,False,0.6,472.272,2020,9
2020-09-21,1.7835,15.0,7.133333333333334,7.0,4.0,1.0667,1.0667,True,5.334,33.438,0.684,False,0.598,474.056,2020,9
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.018,31.771,0.677,False,,474.056,2020,9
2020-09-23,0.1168,5.0,1.4,4.0,4.0,0.05,0.06670000000000001,True,5.118,31.304,0.701,False,0.428,474.173,2020,9
2020-09-24,0.3001,4.0,4.5,1.0,1.0,0.0,0.0,True,5.418,30.321,0.766,False,0.0,474.473,2020,9
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.334,27.004,0.688,False,,474.473,2020,9
2020-09-26,0.1168,6.0,1.1666666666666667,4.0,2.0,0.0167,0.0167,True,3.651,25.104,0.623,False,0.143,474.589,2020,9
2020-09-27,0.4169,11.0,2.272727272727273,4.0,2.0,0.3669,0.3669,True,2.734,23.404,0.501,False,0.88,475.006,2020,9
2020-09-28,0.75,2.0,22.5,1.0,1.0,0.75,0.75,True,1.701,23.82,0.306,False,1.0,475.756,2020,9
2020-09-29,0.2834,2.0,8.5,2.0,2.0,0.0,0.0,True,1.984,21.77,0.391,False,0.0,476.04,2020,9
2020-09-30,0.2333,6.0,2.3333333333333335,3.0,2.0,0.0,0.0,True,2.101,21.42,0.42,False,0.0,476.273,2020,9
2020-10-01,0.5667,7.0,4.857142857142857,4.0,3.0,0.2334,0.5167,True,2.367,18.57,0.546,False,0.412,476.84,2020,10
2020-10-02,0.7998999999999999,12.0,4.0,3.0,1.0,0.0,0.0,True,3.167,19.086,0.711,False,0.0,477.64,2020,10
2020-10-03,0.2334,6.0,2.3333333333333335,4.0,3.0,0.1167,0.1167,True,3.284,18.769,0.75,False,0.5,477.873,2020,10
2020-10-04,1.4001,7.0,12.0,3.0,2.0,1.0333999999999999,1.0333999999999999,True,4.267,19.069,0.959,False,0.738,479.273,2020,10
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.517,14.969,1.007,False,,479.273,2020,10
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.233,11.802,1.174,False,,479.273,2020,10
2020-10-07,0.2168,7.0,1.8571428571428572,5.0,5.0,0.0667,0.0834,True,3.217,11.802,1.168,False,0.308,479.49,2020,10
2020-10-08,4.6002,27.0,10.222222222222221,5.0,4.0,4.200100000000001,4.2335,True,7.25,16.403,1.894,True,0.913,484.09,2020,10
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.451,15.686,1.763,False,,484.09,2020,10
2020-10-10,0.3,2.0,9.0,2.0,2.0,0.15,0.3,True,6.517,15.986,1.747,False,0.5,484.39,2020,10
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.117,15.986,1.372,False,,484.39,2020,10
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.117,15.936,1.376,False,,484.39,2020,10
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.117,15.919,1.378,False,,484.39,2020,10
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.9,15.669,1.34,False,,484.39,2020,10
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.3,15.352,0.084,False,,484.39,2020,10
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.3,15.335,0.084,False,,484.39,2020,10
2020-10-17,0.45,2.0,13.5,1.0,1.0,0.45,0.45,True,0.45,15.785,0.122,False,1.0,484.84,2020,10
2020-10-18,2.9835,15.0,11.933333333333334,6.0,5.0,2.5668,2.5668,True,3.434,17.685,0.832,False,0.86,487.824,2020,10
2020-10-19,0.0167,1.0,1.0,1.0,1.0,0.0,0.0167,True,3.45,16.902,0.875,False,0.0,487.84,2020,10
